RFP_raw,GCaMP_raw
,6336
11872,6832
,6704
12416,7280
13168,7152
12864,7696
13312,7632
13152,7568
13152,8704
13760,10048
13584,8128
14496,7488
13952,6528
12960,7872
13280,8032
14160,7872
14096,7408
12912,8096
13504,8800
13680,9024
14128,8128
13840,6720
13184,6432
12944,5600
,5456
,5584
,6080
12544,6304
12720,6656
13024,7664
13152,8448
13088,8032
13392,7632
,7648
12432,7296
13280,8080
13168,8752
14000,9536
14176,9808
14496,9456
14400,8944
13888,9024
14160,8624
14592,8576
14400,7920
14080,7856
13600,7408
13136,8192
13408,8480
13568,8048
13600,7632
13312,7392
13056,7856
13728,8416
13600,8816
14240,8192
14080,8320
13312,8768
13552,7600
13456,8048
13056,7744
13040,7344
12768,6784
12624,6768
12416,6944
,6960
12784,6368
12208,6400
12448,6896
12784,6768
12896,6272
12816,5952
,6608
12928,7056
13136,6944
13520,6880
13008,8224
13216,8432
13168,8672
13760,8512
13808,7664
13808,7248
14272,7328
13472,8672
14224,9280
14624,8928
13728,9056
14128,9568
14752,8880
14480,9072
14208,8704
14560,9200
14208,9344
14592,7728
13504,6656
13104,6656
13344,6096
12288,5840
,6416
12496,6944
12768,7120
12768,7056
12848,6192
12352,6992
,6496
12688,7104
12896,8640
13312,9248
14384,9456
14112,9184
14496,9312
14832,9952
15072,9712
15168,9184
14624,7072
14192,8256
13888,9024
14896,9440
14928,8384
14128,6096
12576,5008
12368,6176
,6704
12592,6272
12960,6560
,6320
12480,6512
12720,6160
12384,6896
12592,7184
12752,6688
12736,6096
,6128
12336,7072
12832,6640
12480,6496
12592,7616
13728,9008
14752,8976
14672,8224
13696,7040
12912,7728
12992,8208
13440,8096
13584,7568
13296,7856
13488,7856
13152,7600
13104,8000
13248,7984
12960,9296
13408,9008
14080,8544
14432,8736
14080,8192
14112,8224
13360,5952
13104,6144
12528,5936
12160,6032
,5936
,5328
,5152
,5408
,5744
12400,5920
12320,6128
,5600
12112,5360
,5888
,5360
,5584
12288,5824
,7024
12432,6640
12736,6976
12832,6576
,6496
12768,6704
12896,7120
,7056
,7584
13120,8064
13776,7248
13440,6544
13136,6160
12848,5760
12912,5696
,6128
12432,6320
12928,6272
12592,5968
12224,5968
,6336
,6320
,6096
,6416
12304,6816
12784,7120
12928,6720
13168,5088
,5728
,6272
12528,6656
,6864
13008,6656
13168,6688
,6528
,6848
,7184
12912,7856
13008,9344
14176,9952
14768,9264
14816,8528
13760,8512
14768,6752
14544,6240
12528,6816
,6304
12976,6304
12416,6000
12624,6592
12512,6768
13216,6576
12880,6832
13184,7248
13088,8144
13872,7072
13600,6128
,6448
13136,6864
13456,6704
,5856
,5328
,6304
12896,6000
,6560
12560,7408
13840,7728
13408,6880
12848,7072
13152,7152
13200,6416
12736,6400
12528,7520
12928,6992
13520,7536
13568,7488
13216,7264
,7296
12992,6704
13104,8112
13360,8688
13712,8544
14112,8624
13792,8400
13776,8208
13280,7712
12768,6544
12752,7856
12976,8864
13696,7984
13456,6880
12912,7376
13376,6752
12592,5344
12496,5936
12064,6448
12368,5984
12768,5712
12688,5920
12704,6272
13184,6528
12848,6848
12560,7296
13680,7056
13440,6864
13680,7472
13232,6720
12752,6736
12384,7040
13360,6144
13440,6144
13296,6208
12880,6400
12864,5984
13072,5888
12512,5776
12576,5744
12304,5616
,5872
,5648
,5568
,5664
,5312
,5952
,6048
,6608
12592,7536
,8304
13440,8336
14640,7568
13888,7568
13872,7536
14192,7872
14576,6704
13264,7408
13488,6368
14288,8480
15248,7904
13920,7568
13776,6576
14560,6688
12800,6896
13264,7184
13744,6864
13184,6720
12896,6912
13008,7024
12608,6672
12624,6672
12576,6784
12736,6576
13104,6560
12528,6480
12512,6448
12096,6800
12000,6752
12384,6368
12928,6704
13280,7120
13296,8640
14256,9056
14128,7968
13808,6416
12944,6032
12992,6272
13232,6128
12880,7296
14000,8240
14608,6384
13408,6576
13104,6064
13312,6320
12992,6176
12960,6416
12688,6224
12720,6224
12640,6544
12496,5840
12832,6256
12496,6192
13168,6576
13168,6160
,5808
12528,5920
,5840
12432,6176
,6816
13632,7152
14016,7776
13680,7648
14224,6416
13520,5264
12704,6000
13072,5680
12880,6304
13040,7136
13632,6192
13792,7488
13600,6144
12864,6192
13488,5648
13216,6176
13248,5968
12832,5856
12688,5904
12848,5856
12784,5376
,5712
12464,5856
,5904
12912,6368
13248,6320
13232,6016
12528,5840
12592,5984
12960,6240
13056,6064
12768,6048
12960,6032
13088,5984
12656,5904
12704,6816
12880,7440
13424,6672
13456,6928
13136,6224
12928,5888
12368,5680
,5552
13120,5456
13264,5824
13648,6016
13072,6256
13792,6320
13888,6160
13664,6448
12944,6496
12944,6032
12624,5744
12832,6304
12592,6192
12768,6352
13520,6304
13648,6416
13216,6256
13472,5392
12400,5840
12704,6352
12992,6400
13488,6752
13696,7920
14128,8240
14016,6048
13936,5984
12672,5856
12576,5568
13520,6512
13152,6496
13952,5664
,5408
13232,5744
13424,6816
13728,7008
13968,6960
14048,7584
14416,6480
14096,6160
13440,5968
13008,5456
12912,5712
,5824
13152,5760
13248,5376
12400,5456
,5312
12144,4800
,5952
12960,6304
13104,6176
13344,5648
12320,5760
12464,5664
12752,5872
12608,5968
12736,5824
13152,5728
13072,5856
12912,5856
12816,7168
13280,7296
13728,7088
13952,7984
14432,7920
14432,6976
14048,5264
12816,6000
13488,6304
14272,6752
14768,6816
15056,6128
13936,6576
14096,5888
14064,5920
13376,5856
13408,5776
13248,5888
12800,5744
12448,5808
,5376
,5936
,5824
12752,5920
12944,5856
12896,5936
12416,6016
12640,5792
13456,5712
12896,5840
13056,5904
13104,6752
13728,7504
14448,6992
13888,5248
12544,5520
12688,6288
13504,7168
13920,6560
13808,6112
13632,5392
12800,5696
13248,5584
12960,6176
12960,6192
13056,6144
12608,6224
12672,5872
12576,5984
12800,5664
12272,5808
13088,5872
13488,5936
13584,5968
13168,5568
13216,5552
13488,5568
13552,4800
12912,5088
12592,5328
12912,5888
14208,5696
14288,5456
13824,5728
14000,5952
13376,6448
14128,5488
13488,5392
12720,5776
12880,6448
13248,5904
13392,5888
12848,6096
13632,6144
13328,6400
13264,6160
13616,6096
13728,5696
13904,5520
14192,5296
14080,5312
14096,5104
13744,5408
14256,5360
14144,5232
13536,5232
13904,5952
15024,5360
14976,5216
14576,5424
15040,5760
15584,6288
16352,5936
14992,5584
14176,5024
13520,5424
13680,5280
13552,5952
14416,6272
15584,6080
14096,5536
14560,5056
14512,5344
14832,5344
14448,5232
14128,5024
14000,4992
13888,4752
13632,4608
14064,
13312,
12608,
13328,4336
14352,
13664,
13472,
12736,
13040,
13456,
13424,
13168,
12736,
12640,
12832,
12864,
13248,
14192,
15392,4816
16096,5616
16224,5952
16480,4736
14832,4432
14160,5264
15312,5376
15936,4672
12560,4400
13664,4688
13504,5712
13168,5440
13744,5200
13792,5648
14640,5552
14400,5504
13776,5504
13072,5184
13408,5616
13648,5456
14256,5648
13936,6096
14176,5424
13264,6192
14624,6688
14656,6240
14368,6864
14880,6896
15664,6016
14624,5664
14528,6320
14320,6976
14928,5312
14000,5152
13968,5392
14160,5072
12752,4912
13040,4672
13744,4448
13808,4736
13488,4432
13664,4240
13120,4480
13248,4912
14064,4960
13424,4768
13232,4992
13392,5248
13376,4768
12816,4656
12640,5184
12896,5120
13456,5072
13616,5088
13440,5872
13920,5792
14208,5792
13712,5488
13600,6544
14208,6320
14080,5712
13616,5792
13328,6016
14304,5312
13792,5056
13936,5136
13632,5328
13744,5376
13152,5152
13104,5312
13328,5312
13184,5376
12592,5040
12096,5024
12528,4864
13152,5328
13440,4960
13232,5104
12192,4864
12800,5216
12928,4912
13440,5440
13200,6304
13936,6448
13872,5152
13264,4624
12608,5008
12880,5744
13072,5424
13296,4976
13008,5440
13600,6512
15280,7168
15776,6880
16192,6672
14560,5264
13760,5040
14464,4976
13312,4848
12352,5040
13008,5040
13072,5440
12240,4768
12112,4736
12320,4752
12528,4880
12832,4512
12464,4832
13072,4976
13360,4528
13120,4384
12512,4928
13200,5648
13952,4960
13200,5232
13568,5088
13120,5232
13088,5264
13248,6240
13648,6480
13744,6336
12944,5072
12176,4864
12544,5392
13520,5792
14016,5296
12480,5248
12784,4976
12960,5184
12720,5184
12416,5008
12784,5136
12960,5024
13296,4864
12832,4976
13376,4368
12816,4240
12048,4448
12288,4896
12848,4976
13456,4832
13104,4816
13040,4496
13120,4528
12944,4576
12672,4864
13040,5232
13136,5184
13424,4640
,4576
12192,4384
12352,4592
11952,4992
12720,4784
12832,4912
12576,4576
,4992
12992,4800
12592,4528
12128,4400
12240,4656
12272,4784
12976,5280
12672,5312
13872,5056
12992,4480
12144,4656
,4432
,
,4448
,4208
,4208
,4400
,
,
,
,4672
11232,6176
12160,7152
13296,5568
13136,
11280,
,4672
11328,5392
13584,6400
13808,6640
12864,6320
11904,4992
11568,
,
11632,4832
12592,4864
12384,4720
11920,4592
11664,4432
11472,4880
11456,4560
,4480
11424,4640
,4304
11232,4176
,
,
,
,
,
11728,5392
12128,5792
12688,6128
12624,6448
12080,5712
11072,
,
,
11776,
11808,
11552,
11296,
11520,
11408,4176
11392,4256
11648,4496
11248,
,
11424,4224
,4480
,4336
11456,4224
11024,
10960,
11264,4704
11072,4368
11568,
11168,
11152,
11600,4928
12112,5536
11808,5360
11648,4688
11360,4800
11232,4384
11392,4672
11584,4704
11312,
,
11328,
11360,
11632,4304
11952,4352
11760,5088
12512,5200
12448,5232
12176,4992
11872,4880
12128,4880
11760,4816
11936,4880
11888,4768
11728,4800
12160,4544
12000,4320
11488,4224
11216,
11488,4528
12720,4592
12736,4288
12832,4656
13264,5232
14480,6064
14768,6544
13792,4864
12816,4448
13312,4944
13152,5712
13008,5728
12576,4992
13472,4544
12016,4288
12112,4608
12576,5136
13328,5152
13376,5184
13248,5072
13504,5120
13376,4928
13104,4624
12560,4576
13152,4416
13648,4272
13600,4400
13216,
12144,
11664,
11952,
12256,
12496,
12992,4176
13664,4144
14336,4128
14112,4624
16160,5232
15904,5760
13120,
13456,
13952,
14704,4384
15072,4544
13968,
13456,
13728,
13440,
13520,
13648,
12416,
,
,
,
,
,
,
12640,
13216,
13728,4384
14288,5024
13968,5312
13152,4240
12176,
12560,4592
,4736
12656,4896
13008,5072
13856,5904
13360,5248
12608,4528
12416,4400
12672,
12208,5040
12944,5520
13728,6448
13392,6672
12992,5696
13456,4704
12752,4528
12288,4144
12368,4784
12208,5168
12048,5024
11680,4496
,4176
11728,4080
11440,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
12048,4192
12240,4304
12144,4864
12368,4480
12480,4592
12848,4576
12912,
12816,4016
13120,4128
12864,
12976,4016
12656,4304
13904,4976
14256,5280
14464,5280
13520,5088
13872,5152
13824,5168
14320,4992
13664,5200
12992,4256
13088,4256
14528,4656
14192,5168
14960,5360
13248,
12640,3888
12992,
12736,
12384,4128
12864,
12864,
12992,
13088,
13040,
12144,3952
12656,
12112,
11776,
12784,
12160,4048
12848,4032
12736,3968
12464,4240
12992,4048
12176,4160
12688,4608
13728,5360
14176,5552
12688,4336
13984,4672
14496,5616
15440,6208
12448,4416
14016,4608
13760,
12208,
13088,3920
12992,
13600,
13200,4032
12960,3984
11984,
12128,
12208,3728
12384,3776
12912,4256
12864,4064
12720,3792
13536,3888
12080,
11360,
,
,4368
,4000
11264,
11600,4016
12368,4000
13136,4704
14160,5216
13632,4960
12816,4880
11424,
11776,
11472,
11408,
,
,
11600,
11792,
11984,
11856,
12656,3984
12272,3856
12608,4096
12912,4336
13600,4448
13328,4624
12704,4064
12224,3920
12976,3776
13104,4032
12656,3840
12832,
13312,4304
13376,3872
12304,4032
12384,3952
12208,
,4048
,
12016,
12480,3968
12816,3984
13696,4800
13536,4848
13056,4544
12544,4144
12912,4480
13328,4448
12368,4752
12944,4272
13056,3888
12736,4352
12800,4160
12704,4160
12992,4576
12640,4336
12560,4400
12352,4272
12624,4080
12128,4112
12240,4080
11904,4016
11776,4048
,3984
11728,4128
12048,3984
11856,
11536,3984
11312,
11056,
11488,3840
11584,
12256,4432
13296,4784
12896,4304
12240,4256
12576,4144
12528,3936
12768,
12864,3968
12992,
12416,
12736,
14160,
12832,
13232,4112
13776,4224
13536,4288
12960,3968
12864,3968
12704,
12096,
11264,
11792,
11904,
12320,
12432,
12736,
13248,
14016,
13904,4576
13680,
13200,3968
12624,
13024,
13088,4448
13888,4688
13568,5584
14288,4592
12176,4336
13136,4448
13024,5600
12624,
,
11632,
,
12112,
11776,3840
,
11568,
11648,
,
,
11168,
11856,
12096,
12960,
12688,
12752,
11712,
12400,
13104,
14768,3984
15872,4752
15792,4480
13920,4224
13152,
12768,
13904,
14016,3968
13680,4208
14192,4128
13200,
13056,
13744,4352
13728,4800
13840,4880
14000,4208
13536,
12752,3792
13760,
13888,
13456,
13024,
12832,
12800,
14032,
12624,
,
12976,
11872,
12128,
12224,
12416,
13296,
12720,
12560,
13328,
14160,
14496,
14544,
14992,3984
14352,4480
13248,5456
14000,4096
13008,4288
12656,
12624,
12736,4192
13520,4512
14080,4480
13744,4560
12592,4128
12704,3984
12336,
,3888
13008,
13200,4128
12944,4368
12976,4240
12688,
12160,
11936,
,
,
11808,
,4032
11472,
,
,3936
,4128
12336,4512
,4544
11808,3872
11680,4096
12176,4624
12288,4832
12048,
11904,4096
12000,4112
12128,
12544,4624
12576,4880
13152,5488
13408,5792
13568,5472
12832,5584
13712,5760
13104,5408
12864,5488
12672,5200
12624,5408
12784,5776
13392,6400
13104,5968
12800,6208
,5200
,5712
,6384
12608,5936
12512,5728
13568,6608
12720,6160
13312,6224
12944,6176
12512,5632
,5248
11760,5056
,5024
11824,5696
12704,6336
13936,7504
14192,7248
14640,6928
14272,6304
14912,6608
14688,7376
14912,6880
14608,7392
15040,7200
13776,6480
13680,6528
13280,6160
13424,5840
12832,5520
13360,6864
13648,6784
13760,6752
14080,7200
14144,7648
13872,7520
14512,7392
13776,6464
13712,5696
13312,5264
12512,5296
12816,5728
12832,5376
12624,5824
12704,6496
13120,5584
12624,6000
13024,5696
13632,6544
14768,6928
14592,6736
13712,5456
12752,5392
12992,5440
12576,4912
14144,7632
14416,7824
14960,7664
14592,7600
14688,6640
13264,5328
13616,6720
14608,7568
15104,7952
13776,6592
13488,5984
12736,5328
12576,5456
14192,5744
13536,5808
14016,7200
14896,6272
14960,6384
13824,5088
13296,5296
12480,4784
12640,4992
12240,5104
13600,6208
13456,5904
12432,5312
11760,4768
11920,4832
11936,3920
11520,4432
11904,
,
,
,
,
,
,
,
12160,4352
11792,4512
12384,
12384,4352
13168,4896
13424,4592
13040,4384
13184,4720
13792,4960
13328,5104
14112,4704
13744,5152
12816,4480
13216,5056
13760,5520
14176,5616
14368,5600
13936,5920
15440,5568
14704,5168
14128,5136
13344,4624
12320,4192
12432,4240
12192,
12128,3888
12432,3936
12000,3808
